t test_loss train_loss W_norm W_2_norm b_norm b_2_norm time
75302 8.9600e-02 6.6000e-02 3.6089e+00 8.8225e+00 1.2765e-01 7.7588e-01 3.0587e+02
75447 8.9600e-02 6.5883e-02 3.6230e+00 8.7948e+00 1.1533e-01 7.4567e-01 3.0645e+02
75594 8.6200e-02 6.4367e-02 3.6330e+00 8.7938e+00 9.8593e-02 7.2717e-01 3.0703e+02
75740 8.5600e-02 6.6017e-02 3.6351e+00 8.7966e+00 9.6941e-02 7.2551e-01 3.0761e+02
75887 8.4000e-02 6.6450e-02 3.6316e+00 8.7575e+00 8.2044e-02 7.1563e-01 3.0819e+02
76034 8.5000e-02 6.6250e-02 3.6368e+00 8.7507e+00 7.4505e-02 7.3540e-01 3.0878e+02
76181 8.3000e-02 6.6133e-02 3.6327e+00 8.7483e+00 9.5048e-02 7.5148e-01 3.0936e+02
76328 8.2600e-02 6.5717e-02 3.6509e+00 8.7347e+00 9.9857e-02 7.5594e-01 3.0995e+02
76476 8.6400e-02 6.5800e-02 3.6443e+00 8.7298e+00 1.1862e-01 7.4114e-01 3.1053e+02
76624 8.4000e-02 6.6433e-02 3.6545e+00 8.7479e+00 1.1807e-01 7.5423e-01 3.1113e+02
76773 8.6000e-02 6.6917e-02 3.6339e+00 8.7740e+00 1.1938e-01 7.3421e-01 3.1172e+02
76921 8.4800e-02 6.5183e-02 3.6224e+00 8.7903e+00 1.2118e-01 7.3304e-01 3.1230e+02
77070 8.9200e-02 6.5767e-02 3.6221e+00 8.8057e+00 1.4977e-01 7.1191e-01 3.1290e+02
77220 8.7000e-02 6.5133e-02 3.6257e+00 8.7907e+00 1.3748e-01 7.0789e-01 3.1350e+02
77369 8.9600e-02 6.7217e-02 3.6465e+00 8.8054e+00 1.1932e-01 7.1266e-01 3.1409e+02
77519 8.9600e-02 6.7583e-02 3.6228e+00 8.8017e+00 1.1979e-01 7.0715e-01 3.1468e+02
77669 8.7000e-02 6.6817e-02 3.6456e+00 8.7926e+00 1.2942e-01 7.2409e-01 3.1528e+02
77820 8.7000e-02 6.7000e-02 3.6419e+00 8.7604e+00 1.3116e-01 7.4643e-01 3.1588e+02
77970 8.8400e-02 6.6617e-02 3.6462e+00 8.7853e+00 1.0779e-01 7.6482e-01 3.1648e+02
78121 8.8200e-02 6.6750e-02 3.6431e+00 8.8142e+00 9.6028e-02 7.6553e-01 3.1708e+02
78273 8.5200e-02 6.6417e-02 3.6326e+00 8.8010e+00 1.2886e-01 7.5561e-01 3.1769e+02
78424 9.0400e-02 6.5400e-02 3.6317e+00 8.7873e+00 1.5373e-01 7.5394e-01 3.1829e+02
78576 8.8800e-02 6.6167e-02 3.6122e+00 8.7601e+00 1.3993e-01 8.0392e-01 3.1890e+02
78728 8.9400e-02 6.5850e-02 3.6069e+00 8.7653e+00 1.7201e-01 7.9849e-01 3.1950e+02
78881 8.6200e-02 6.5033e-02 3.6134e+00 8.7636e+00 1.6041e-01 8.2620e-01 3.2011e+02
79033 9.0000e-02 6.7217e-02 3.6494e+00 8.7300e+00 1.3884e-01 8.1917e-01 3.2072e+02
79187 8.7200e-02 6.6400e-02 3.6649e+00 8.7205e+00 1.4149e-01 8.0720e-01 3.2133e+02
79340 8.6600e-02 6.6867e-02 3.6404e+00 8.7178e+00 1.4841e-01 8.0046e-01 3.2194e+02
79494 8.6400e-02 6.5750e-02 3.6647e+00 8.7133e+00 1.2198e-01 7.8753e-01 3.2255e+02
79647 8.2600e-02 6.5833e-02 3.6705e+00 8.7122e+00 1.4962e-01 7.9640e-01 3.2316e+02
79802 8.8200e-02 6.5533e-02 3.6557e+00 8.6871e+00 1.3172e-01 8.1334e-01 3.2378e+02
79956 8.4200e-02 6.4883e-02 3.6471e+00 8.6661e+00 9.3866e-02 8.0700e-01 3.2439e+02
80111 8.3600e-02 6.6183e-02 3.6160e+00 8.6537e+00 9.6979e-02 8.0683e-01 3.2501e+02
80266 8.6200e-02 6.5833e-02 3.6154e+00 8.6871e+00 8.5510e-02 8.1292e-01 3.2563e+02
80422 8.8200e-02 6.6450e-02 3.6154e+00 8.6953e+00 9.5084e-02 8.1435e-01 3.2624e+02
80577 8.7200e-02 6.5783e-02 3.5809e+00 8.7199e+00 8.0927e-02 8.1880e-01 3.2686e+02
80733 8.5000e-02 6.6183e-02 3.5950e+00 8.7294e+00 9.2779e-02 8.3266e-01 3.2748e+02
80890 8.8200e-02 6.6300e-02 3.6067e+00 8.7445e+00 1.1453e-01 8.1867e-01 3.2811e+02
81046 8.9400e-02 6.5383e-02 3.5883e+00 8.7402e+00 8.6355e-02 8.1282e-01 3.2873e+02
81203 8.7800e-02 6.5400e-02 3.6114e+00 8.7371e+00 1.0989e-01 8.2156e-01 3.2935e+02
81361 8.6000e-02 6.5133e-02 3.6116e+00 8.7297e+00 9.1092e-02 8.1417e-01 3.2998e+02
81518 8.6000e-02 6.6417e-02 3.6143e+00 8.7138e+00 8.5558e-02 7.9762e-01 3.3061e+02
81676 8.5400e-02 6.5967e-02 3.6298e+00 8.7207e+00 7.1281e-02 8.2249e-01 3.3124e+02
81834 8.6800e-02 6.5183e-02 3.6241e+00 8.7241e+00 7.5339e-02 8.4656e-01 3.3186e+02
81993 8.0600e-02 6.6750e-02 3.6035e+00 8.6941e+00 9.4514e-02 8.4514e-01 3.3250e+02
82152 9.0600e-02 6.7200e-02 3.6070e+00 8.7163e+00 1.0192e-01 8.5323e-01 3.3313e+02
82311 8.4600e-02 6.6500e-02 3.6076e+00 8.7179e+00 9.5826e-02 8.4962e-01 3.3376e+02
82470 8.7400e-02 6.5833e-02 3.6311e+00 8.7055e+00 9.9058e-02 8.3420e-01 3.3439e+02
82630 8.5800e-02 6.6150e-02 3.6577e+00 8.7377e+00 7.3843e-02 8.1288e-01 3.3503e+02
82790 8.6600e-02 6.5617e-02 3.6385e+00 8.7330e+00 8.4636e-02 7.8497e-01 3.3567e+02
82950 8.4600e-02 6.6033e-02 3.6367e+00 8.7347e+00 7.7699e-02 7.7652e-01 3.3631e+02
83111 8.3000e-02 6.4967e-02 3.6077e+00 8.7336e+00 8.5123e-02 8.0486e-01 3.3695e+02
83272 8.4800e-02 6.5350e-02 3.6178e+00 8.7017e+00 8.4365e-02 8.2181e-01 3.3759e+02
83433 8.9400e-02 6.6267e-02 3.6187e+00 8.7131e+00 1.1680e-01 8.0869e-01 3.3823e+02
83595 8.6200e-02 6.5683e-02 3.6077e+00 8.7376e+00 1.4599e-01 8.2900e-01 3.3887e+02
83757 8.6400e-02 6.7217e-02 3.6046e+00 8.7518e+00 1.2961e-01 8.6328e-01 3.3952e+02
83919 8.5000e-02 6.7200e-02 3.6209e+00 8.7216e+00 1.2332e-01 8.7172e-01 3.4017e+02
84081 8.9400e-02 6.6217e-02 3.6241e+00 8.7084e+00 1.2607e-01 8.9347e-01 3.4080e+02
84244 9.1400e-02 6.6100e-02 3.6513e+00 8.7161e+00 1.2409e-01 8.7710e-01 3.4145e+02
84407 8.5400e-02 6.6100e-02 3.6253e+00 8.6961e+00 1.0207e-01 9.0640e-01 3.4210e+02
84571 8.8000e-02 6.5133e-02 3.6476e+00 8.6990e+00 1.0235e-01 8.9733e-01 3.4275e+02
84734 8.4000e-02 6.5617e-02 3.6427e+00 8.6881e+00 9.5968e-02 9.0427e-01 3.4340e+02
84899 8.2800e-02 6.5700e-02 3.6639e+00 8.6582e+00 1.0122e-01 8.9363e-01 3.4405e+02
85063 8.1800e-02 6.5217e-02 3.6140e+00 8.6542e+00 1.1580e-01 8.9803e-01 3.4470e+02
85228 8.5800e-02 6.6450e-02 3.6287e+00 8.6491e+00 1.0548e-01 9.1315e-01 3.4536e+02
85393 8.8000e-02 6.6983e-02 3.6196e+00 8.6218e+00 1.4433e-01 9.3110e-01 3.4602e+02
85558 8.7200e-02 6.6450e-02 3.6196e+00 8.5915e+00 1.5397e-01 9.5384e-01 3.4667e+02
85724 8.9800e-02 6.8917e-02 3.6218e+00 8.5643e+00 1.3831e-01 9.4814e-01 3.4734e+02
85890 8.7600e-02 6.6783e-02 3.6236e+00 8.5579e+00 1.3998e-01 9.5081e-01 3.4800e+02
86056 8.3400e-02 6.4817e-02 3.6331e+00 8.5789e+00 1.3358e-01 9.5511e-01 3.4866e+02
86223 8.5800e-02 6.5583e-02 3.6317e+00 8.5634e+00 1.3028e-01 9.6174e-01 3.4933e+02
86390 8.5200e-02 6.6300e-02 3.6494e+00 8.5546e+00 1.2110e-01 9.7875e-01 3.4999e+02
86557 8.7400e-02 6.5567e-02 3.6671e+00 8.5441e+00 1.0370e-01 9.8573e-01 3.5066e+02
86725 8.5800e-02 6.6867e-02 3.6326e+00 8.5614e+00 1.0016e-01 1.0140e+00 3.5133e+02
86893 8.6600e-02 6.6433e-02 3.6521e+00 8.5994e+00 1.3391e-01 9.9985e-01 3.5200e+02
87061 8.4600e-02 6.4950e-02 3.6740e+00 8.6127e+00 1.4171e-01 1.0037e+00 3.5267e+02
87230 8.5000e-02 6.4617e-02 3.6485e+00 8.5953e+00 1.3251e-01 9.7050e-01 3.5334e+02
87399 8.5800e-02 6.4233e-02 3.6401e+00 8.5851e+00 1.1246e-01 9.7010e-01 3.5401e+02
87568 8.3400e-02 6.4933e-02 3.6414e+00 8.5972e+00 1.1698e-01 9.8017e-01 3.5469e+02
87737 8.7200e-02 6.6067e-02 3.6481e+00 8.6087e+00 1.2787e-01 9.7073e-01 3.5535e+02
87907 8.8800e-02 6.5550e-02 3.6390e+00 8.5997e+00 1.1990e-01 1.0064e+00 3.5603e+02
88078 9.0600e-02 6.6117e-02 3.6502e+00 8.6074e+00 1.0752e-01 1.0175e+00 3.5671e+02
88248 8.8400e-02 6.7200e-02 3.6206e+00 8.6023e+00 1.1624e-01 1.0065e+00 3.5739e+02
88419 8.8400e-02 6.5683e-02 3.6297e+00 8.6105e+00 9.4286e-02 1.0034e+00 3.5807e+02
88590 8.9600e-02 6.7350e-02 3.6413e+00 8.5796e+00 1.0181e-01 1.0093e+00 3.5875e+02
88762 8.4200e-02 6.5533e-02 3.6274e+00 8.5684e+00 1.2677e-01 9.9580e-01 3.5944e+02
88934 9.1400e-02 6.7350e-02 3.6398e+00 8.5511e+00 1.3120e-01 1.0171e+00 3.6013e+02
89106 8.5800e-02 6.6850e-02 3.6210e+00 8.5483e+00 1.3030e-01 1.0001e+00 3.6081e+02
89279 8.6400e-02 6.7000e-02 3.6407e+00 8.5933e+00 1.2147e-01 9.9171e-01 3.6150e+02
89451 9.0000e-02 6.6750e-02 3.6252e+00 8.6060e+00 1.4649e-01 9.9258e-01 3.6218e+02
89625 8.8200e-02 6.5467e-02 3.6199e+00 8.6005e+00 1.4408e-01 9.9787e-01 3.6287e+02
89798 8.5400e-02 6.6500e-02 3.6151e+00 8.6274e+00 1.3015e-01 1.0026e+00 3.6356e+02
89972 8.8200e-02 6.7583e-02 3.6052e+00 8.6100e+00 1.1711e-01 1.0028e+00 3.6425e+02
90146 8.8400e-02 6.5450e-02 3.6141e+00 8.6064e+00 8.6546e-02 9.8963e-01 3.6495e+02
90321 8.8000e-02 6.5367e-02 3.6318e+00 8.6040e+00 8.8347e-02 9.8835e-01 3.6565e+02
90496 8.9000e-02 6.5750e-02 3.6006e+00 8.5906e+00 1.0359e-01 9.6477e-01 3.6634e+02
90671 8.8800e-02 6.6000e-02 3.5990e+00 8.6099e+00 9.8824e-02 9.8176e-01 3.6704e+02
90847 8.9800e-02 6.6250e-02 3.6392e+00 8.6116e+00 9.4195e-02 9.7841e-01 3.6775e+02
91023 8.5200e-02 6.5700e-02 3.6330e+00 8.5960e+00 1.0080e-01 9.7738e-01 3.6845e+02
91199 8.5600e-02 6.5417e-02 3.6220e+00 8.6077e+00 9.3799e-02 9.7325e-01 3.6914e+02
91376 8.5000e-02 6.5483e-02 3.6213e+00 8.6211e+00 1.0408e-01 9.9105e-01 3.6986e+02
91553 8.9200e-02 6.5967e-02 3.6197e+00 8.6041e+00 1.1382e-01 1.0122e+00 3.7057e+02
91730 8.8000e-02 6.5533e-02 3.6561e+00 8.6116e+00 1.2990e-01 9.9571e-01 3.7128e+02
91907 8.7200e-02 6.6583e-02 3.6341e+00 8.6682e+00 8.9320e-02 9.7467e-01 3.7199e+02
92085 8.4800e-02 6.6883e-02 3.6203e+00 8.6975e+00 6.8314e-02 9.3370e-01 3.7270e+02
92264 8.6800e-02 6.6367e-02 3.6239e+00 8.7001e+00 6.7202e-02 9.4281e-01 3.7341e+02
92442 8.7200e-02 6.5583e-02 3.6540e+00 8.6748e+00 7.1717e-02 8.8976e-01 3.7412e+02
92621 8.8200e-02 6.5767e-02 3.6862e+00 8.7159e+00 9.3630e-02 9.0293e-01 3.7484e+02
92801 8.7400e-02 6.6033e-02 3.6730e+00 8.7268e+00 1.4000e-01 9.0284e-01 3.7555e+02
92981 8.5600e-02 6.5450e-02 3.6457e+00 8.7678e+00 1.3387e-01 8.9474e-01 3.7627e+02
93161 8.5200e-02 6.5517e-02 3.6447e+00 8.7451e+00 1.1105e-01 8.6860e-01 3.7699e+02
93341 8.5600e-02 6.6167e-02 3.6551e+00 8.7399e+00 9.4200e-02 8.8951e-01 3.7771e+02
93522 8.5600e-02 6.6183e-02 3.6760e+00 8.7434e+00 8.8510e-02 8.9691e-01 3.7844e+02
93703 8.7000e-02 6.5500e-02 3.6700e+00 8.7419e+00 1.1044e-01 9.2300e-01 3.7915e+02
93884 8.8000e-02 6.6000e-02 3.6428e+00 8.7619e+00 1.2817e-01 8.9485e-01 3.7988e+02
94066 8.5000e-02 6.6000e-02 3.6309e+00 8.7685e+00 7.5495e-02 9.1471e-01 3.8061e+02
94248 8.5800e-02 6.6133e-02 3.6204e+00 8.7849e+00 9.2779e-02 9.4555e-01 3.8133e+02
94431 8.5800e-02 6.5750e-02 3.6398e+00 8.7809e+00 1.0540e-01 9.6252e-01 3.8206e+02
94614 8.4200e-02 6.5450e-02 3.6277e+00 8.8010e+00 1.1775e-01 9.3498e-01 3.8278e+02
94797 8.7800e-02 6.4433e-02 3.6541e+00 8.7758e+00 1.2087e-01 9.2369e-01 3.8351e+02
94981 8.6200e-02 6.4817e-02 3.6336e+00 8.8097e+00 1.5234e-01 9.5472e-01 3.8425e+02
95165 8.4400e-02 6.3917e-02 3.6255e+00 8.8658e+00 1.5317e-01 9.6166e-01 3.8498e+02
95349 8.7000e-02 6.5233e-02 3.6221e+00 8.8677e+00 1.5808e-01 9.6201e-01 3.8571e+02
95534 8.7800e-02 6.4467e-02 3.6110e+00 8.8649e+00 1.5048e-01 9.6676e-01 3.8645e+02
95719 8.3000e-02 6.5233e-02 3.6075e+00 8.8819e+00 1.8543e-01 1.0152e+00 3.8718e+02
95904 8.7200e-02 6.6200e-02 3.6242e+00 8.9131e+00 1.6468e-01 1.0253e+00 3.8792e+02
96090 8.7800e-02 6.5867e-02 3.6063e+00 8.9051e+00 1.4256e-01 1.0381e+00 3.8866e+02
96276 8.8200e-02 6.7100e-02 3.6121e+00 8.9399e+00 1.1720e-01 1.0498e+00 3.8940e+02
96462 8.6600e-02 6.7000e-02 3.5878e+00 8.9268e+00 7.2979e-02 1.0439e+00 3.9014e+02
96649 8.8400e-02 6.6317e-02 3.6091e+00 8.9239e+00 9.9484e-02 1.0615e+00 3.9089e+02
96836 8.5200e-02 6.6033e-02 3.6154e+00 8.9504e+00 1.0898e-01 1.0702e+00 3.9163e+02
97024 8.2200e-02 6.6133e-02 3.6166e+00 8.9565e+00 1.2398e-01 1.0697e+00 3.9238e+02
97212 8.2600e-02 6.4650e-02 3.6271e+00 8.9516e+00 1.0040e-01 1.0269e+00 3.9313e+02
97400 8.5200e-02 6.3617e-02 3.5914e+00 8.9338e+00 1.3360e-01 1.0283e+00 3.9389e+02
97588 8.4800e-02 6.4500e-02 3.6118e+00 8.9390e+00 1.1808e-01 1.0355e+00 3.9463e+02
97777 8.4800e-02 6.4783e-02 3.6143e+00 8.9134e+00 1.2248e-01 1.0048e+00 3.9538e+02
97967 8.8000e-02 6.6617e-02 3.6164e+00 8.9167e+00 1.2342e-01 9.6027e-01 3.9614e+02
98157 8.7000e-02 6.6733e-02 3.6220e+00 8.9276e+00 8.4356e-02 9.8641e-01 3.9690e+02
98347 8.7800e-02 6.7033e-02 3.6262e+00 8.9130e+00 1.0481e-01 9.9006e-01 3.9766e+02
98537 8.9200e-02 6.6900e-02 3.6088e+00 8.9146e+00 1.2866e-01 9.6855e-01 3.9842e+02
98728 8.4200e-02 6.6300e-02 3.6181e+00 8.9096e+00 1.2405e-01 9.3998e-01 3.9918e+02
98919 8.7000e-02 6.6367e-02 3.6398e+00 8.9131e+00 1.1852e-01 9.3268e-01 3.9994e+02
99111 8.7600e-02 6.6067e-02 3.6274e+00 8.9525e+00 9.6558e-02 9.2919e-01 4.0071e+02
99303 8.9400e-02 6.6117e-02 3.6338e+00 8.9310e+00 1.1319e-01 9.2651e-01 4.0148e+02
99495 8.9200e-02 6.5067e-02 3.6259e+00 8.9278e+00 1.1016e-01 9.0599e-01 4.0224e+02
99688 8.7000e-02 6.5583e-02 3.6052e+00 8.9081e+00 1.0405e-01 9.0824e-01 4.0301e+02
99881 8.7000e-02 6.5217e-02 3.6008e+00 8.9264e+00 1.2358e-01 9.3904e-01 4.0378e+02
100074 8.6800e-02 6.5317e-02 3.6104e+00 8.9510e+00 1.4452e-01 9.5311e-01 4.0454e+02
100268 8.6200e-02 6.7100e-02 3.5880e+00 8.9397e+00 1.6173e-01 9.2800e-01 4.0532e+02
100462 8.8200e-02 6.8483e-02 3.6299e+00 8.9232e+00 1.4576e-01 9.7193e-01 4.0609e+02
100657 8.7600e-02 6.7767e-02 3.6219e+00 8.9530e+00 1.7160e-01 9.9533e-01 4.0687e+02
100852 9.3200e-02 6.8083e-02 3.6211e+00 8.9204e+00 9.4294e-02 9.5802e-01 4.0765e+02
101047 8.6000e-02 6.7233e-02 3.6264e+00 8.9674e+00 9.8765e-02 9.4238e-01 4.0842e+02
101243 8.9000e-02 6.6783e-02 3.6374e+00 8.9962e+00 1.2338e-01 9.6027e-01 4.0920e+02
101439 8.2000e-02 6.5400e-02 3.6301e+00 8.9906e+00 1.1546e-01 9.4164e-01 4.0998e+02
101635 8.1000e-02 6.5667e-02 3.6283e+00 9.0057e+00 1.5014e-01 9.3368e-01 4.1076e+02
101832 8.4400e-02 6.6533e-02 3.6526e+00 8.9601e+00 1.3365e-01 9.2644e-01 4.1155e+02
102029 8.2400e-02 6.7133e-02 3.6235e+00 8.9759e+00 1.1495e-01 9.3959e-01 4.1234e+02
102227 8.7200e-02 6.7467e-02 3.6364e+00 8.9853e+00 1.3273e-01 9.5673e-01 4.1312e+02
102425 8.9800e-02 6.5267e-02 3.6362e+00 9.0237e+00 1.2904e-01 9.4215e-01 4.1391e+02
102623 9.1000e-02 6.6550e-02 3.6058e+00 9.0432e+00 1.2115e-01 9.7972e-01 4.1470e+02
102822 9.0000e-02 6.5700e-02 3.6057e+00 9.0252e+00 1.6398e-01 9.6095e-01 4.1548e+02
103021 8.7600e-02 6.4900e-02 3.6129e+00 9.0340e+00 1.4672e-01 9.2932e-01 4.1627e+02
103221 8.8600e-02 6.6083e-02 3.6205e+00 9.0716e+00 1.3397e-01 9.1965e-01 4.1706e+02
103420 8.8800e-02 6.5900e-02 3.6331e+00 9.0876e+00 1.3352e-01 9.1746e-01 4.1786e+02
103621 8.6600e-02 6.4400e-02 3.6363e+00 9.0778e+00 1.2233e-01 9.0748e-01 4.1865e+02
103821 8.3800e-02 6.5717e-02 3.6312e+00 9.0848e+00 1.1929e-01 9.2854e-01 4.1945e+02
104022 8.6200e-02 6.5817e-02 3.6342e+00 9.0797e+00 1.2648e-01 9.5300e-01 4.2025e+02
104224 8.6400e-02 6.6500e-02 3.6414e+00 9.0608e+00 1.0787e-01 9.4551e-01 4.2105e+02
104426 8.4600e-02 6.4900e-02 3.6403e+00 9.0703e+00 9.1481e-02 9.1923e-01 4.2186e+02
104628 8.2600e-02 6.4700e-02 3.6351e+00 9.0007e+00 1.2019e-01 9.3703e-01 4.2266e+02
104831 8.2400e-02 6.4633e-02 3.5895e+00 9.0171e+00 1.5111e-01 9.3938e-01 4.2347e+02
105034 8.3200e-02 6.4883e-02 3.6042e+00 8.9952e+00 1.1160e-01 9.0222e-01 4.2428e+02
105237 8.4200e-02 6.6150e-02 3.5908e+00 8.9760e+00 1.5320e-01 8.6868e-01 4.2508e+02
105441 8.6400e-02 6.5283e-02 3.6076e+00 8.9935e+00 1.4956e-01 8.7090e-01 4.2590e+02
105645 8.4000e-02 6.5800e-02 3.5981e+00 8.9903e+00 1.2362e-01 8.6092e-01 4.2671e+02
105850 8.3800e-02 6.5000e-02 3.5939e+00 8.9802e+00 1.0683e-01 8.7587e-01 4.2753e+02
106055 8.5200e-02 6.5217e-02 3.5875e+00 9.0064e+00 1.4523e-01 8.8023e-01 4.2835e+02
106260 8.3400e-02 6.4817e-02 3.5700e+00 9.0180e+00 1.4093e-01 8.4469e-01 4.2916e+02
106466 8.8000e-02 6.5667e-02 3.5760e+00 8.9997e+00 1.7515e-01 8.2912e-01 4.2998e+02
106672 8.5400e-02 6.6400e-02 3.5856e+00 9.0010e+00 1.3650e-01 8.2593e-01 4.3080e+02
106879 8.5200e-02 6.5667e-02 3.6119e+00 9.0067e+00 1.0837e-01 8.4351e-01 4.3163e+02
107086 8.5600e-02 6.6350e-02 3.6202e+00 8.9962e+00 1.0159e-01 8.1823e-01 4.3245e+02
107293 8.6600e-02 6.6350e-02 3.5992e+00 9.0049e+00 1.3099e-01 7.8333e-01 4.3327e+02
107501 8.9800e-02 6.6300e-02 3.5953e+00 8.9704e+00 1.2919e-01 7.9567e-01 4.3410e+02
107709 8.5000e-02 6.4283e-02 3.6090e+00 8.9861e+00 9.0936e-02 7.8369e-01 4.3493e+02
107917 8.9200e-02 6.5333e-02 3.6308e+00 8.9822e+00 1.0193e-01 7.7674e-01 4.3576e+02
108126 8.3600e-02 6.4500e-02 3.6388e+00 8.9854e+00 8.6156e-02 7.7471e-01 4.3659e+02
108336 8.5600e-02 6.4417e-02 3.6168e+00 9.0055e+00 7.8766e-02 8.2960e-01 4.3742e+02
108546 8.8400e-02 6.4733e-02 3.6589e+00 9.0320e+00 6.7224e-02 7.9602e-01 4.3826e+02
108756 8.4400e-02 6.5750e-02 3.6633e+00 9.0271e+00 8.8732e-02 7.7454e-01 4.3909e+02
108967 8.5400e-02 6.5500e-02 3.6413e+00 9.0233e+00 6.8687e-02 7.8342e-01 4.3994e+02
109178 8.5600e-02 6.5417e-02 3.6418e+00 9.0304e+00 6.7114e-02 8.1965e-01 4.4078e+02
109389 8.6400e-02 6.5233e-02 3.6140e+00 9.0243e+00 1.0362e-01 7.9059e-01 4.4162e+02
109601 8.5200e-02 6.6683e-02 3.5689e+00 9.0534e+00 1.2527e-01 8.4232e-01 4.4246e+02
109813 9.1200e-02 6.5867e-02 3.5834e+00 9.0349e+00 1.2869e-01 8.2428e-01 4.4330e+02
110026 8.9800e-02 6.7883e-02 3.5778e+00 9.0202e+00 1.2325e-01 8.5360e-01 4.4415e+02
110239 8.9400e-02 6.6317e-02 3.5690e+00 9.0186e+00 1.2052e-01 8.5406e-01 4.4499e+02
110452 8.5800e-02 6.7167e-02 3.5731e+00 9.0430e+00 1.3381e-01 8.2200e-01 4.4584e+02
110666 8.7000e-02 6.6350e-02 3.5928e+00 9.0071e+00 1.7287e-01 8.2536e-01 4.4669e+02
110881 8.9000e-02 6.5800e-02 3.6369e+00 8.9977e+00 1.9009e-01 8.2605e-01 4.4755e+02
111095 8.7200e-02 6.6833e-02 3.6197e+00 9.0300e+00 1.8128e-01 8.3291e-01 4.4840e+02
111310 8.3000e-02 6.5517e-02 3.6131e+00 9.0181e+00 1.7948e-01 8.1197e-01 4.4926e+02
111526 8.4200e-02 6.5400e-02 3.5919e+00 9.0232e+00 1.6288e-01 8.0942e-01 4.5012e+02
111742 8.4600e-02 6.4633e-02 3.5866e+00 9.0544e+00 1.7418e-01 8.1527e-01 4.5097e+02
111958 8.4800e-02 6.5000e-02 3.5904e+00 9.0560e+00 1.7775e-01 8.3235e-01 4.5183e+02
112175 8.2600e-02 6.5050e-02 3.5697e+00 9.0505e+00 1.1455e-01 8.2757e-01 4.5270e+02
112392 8.6800e-02 6.6733e-02 3.5797e+00 9.0241e+00 9.5854e-02 8.1504e-01 4.5356e+02
112610 8.2800e-02 6.4900e-02 3.5795e+00 9.0394e+00 9.3089e-02 8.2987e-01 4.5443e+02
112828 8.5800e-02 6.4667e-02 3.5870e+00 9.0502e+00 1.2190e-01 8.1197e-01 4.5529e+02
113047 8.5000e-02 6.4217e-02 3.5830e+00 9.0530e+00 1.2406e-01 7.9828e-01 4.5616e+02
113266 8.0600e-02 6.3800e-02 3.5793e+00 9.0249e+00 1.3780e-01 7.7823e-01 4.5703e+02
113485 8.5400e-02 6.4967e-02 3.5562e+00 9.0175e+00 1.2668e-01 7.7775e-01 4.5790e+02
113705 8.8800e-02 6.4267e-02 3.5501e+00 9.0297e+00 1.3677e-01 7.8566e-01 4.5877e+02
113925 8.5600e-02 6.4017e-02 3.5772e+00 9.0362e+00 1.3070e-01 7.9515e-01 4.5965e+02
114146 8.9400e-02 6.4800e-02 3.5900e+00 9.0209e+00 1.4321e-01 8.0857e-01 4.6052e+02
114367 8.7600e-02 6.5283e-02 3.5808e+00 9.0399e+00 1.0489e-01 7.6619e-01 4.6140e+02
114588 8.9000e-02 6.5450e-02 3.5838e+00 9.0390e+00 9.0078e-02 7.3598e-01 4.6228e+02
114810 8.6600e-02 6.5100e-02 3.6154e+00 9.0300e+00 1.1151e-01 7.2632e-01 4.6316e+02
115032 8.6800e-02 6.5183e-02 3.5966e+00 9.0233e+00 1.3436e-01 7.4986e-01 4.6405e+02
115255 8.6200e-02 6.5500e-02 3.6031e+00 8.9944e+00 1.1327e-01 7.6573e-01 4.6493e+02
115478 8.5800e-02 6.5600e-02 3.6014e+00 8.9792e+00 1.0401e-01 7.4180e-01 4.6582e+02
115702 8.0000e-02 6.5617e-02 3.6094e+00 8.9962e+00 1.2053e-01 7.5802e-01 4.6670e+02
115926 8.1200e-02 6.4017e-02 3.6234e+00 8.9895e+00 1.3308e-01 7.3700e-01 4.6759e+02
116151 8.3200e-02 6.5417e-02 3.5802e+00 9.0270e+00 1.4599e-01 7.8296e-01 4.6848e+02
116376 8.3600e-02 6.5317e-02 3.6145e+00 9.0202e+00 1.5701e-01 7.7800e-01 4.6938e+02
116601 8.4200e-02 6.4783e-02 3.6112e+00 9.0027e+00 1.4550e-01 7.5728e-01 4.7027e+02
116827 8.4200e-02 6.5500e-02 3.6779e+00 8.9873e+00 1.2943e-01 7.6632e-01 4.7117e+02
117053 8.7200e-02 6.4383e-02 3.6845e+00 8.9917e+00 1.3716e-01 7.6316e-01 4.7207e+02
117280 8.3200e-02 6.4783e-02 3.6648e+00 9.0028e+00 1.1900e-01 7.7285e-01 4.7298e+02
117507 8.3800e-02 6.4800e-02 3.6719e+00 9.0383e+00 1.2778e-01 7.9396e-01 4.7388e+02
117734 8.0400e-02 6.5617e-02 3.6772e+00 9.0456e+00 1.1077e-01 8.1275e-01 4.7478e+02
117962 8.4600e-02 6.5900e-02 3.6597e+00 9.0360e+00 8.2058e-02 7.9569e-01 4.7569e+02
118191 8.9200e-02 6.6617e-02 3.6428e+00 9.0660e+00 8.7198e-02 7.9980e-01 4.7660e+02
118420 8.4200e-02 6.5967e-02 3.6581e+00 9.0468e+00 3.6371e-02 7.8795e-01 4.7751e+02
118649 8.8000e-02 6.7450e-02 3.6425e+00 9.0704e+00 6.4179e-02 7.8964e-01 4.7842e+02
